Method,Name,Error,Occurrences
GET,/booking/listavailableappartments,"CatchResponseError(""HTTPConnectionPool(host='192.168.1.237', port=5000): Max retries exceeded with url: /booking/listavailableappartments (Caused by ConnectTimeoutError(<HTTPConnection(host='192.168.1.237', port=5000) at 0x2d384e57d10>, 'Connection to 192.168.1.237 timed out. (connect timeout=None)'))"")",1
POST,/apartment/add,"CatchResponseError(""HTTPConnectionPool(host='192.168.1.237', port=5000): Max retries exceeded with url: /apartment/add (Caused by ConnectTimeoutError(<HTTPConnection(host='192.168.1.237', port=5000) at 0x2d38486e2d0>, 'Connection to 192.168.1.237 timed out. (connect timeout=None)'))"")",1
GET,/booking/listavailableappartments,"CatchResponseError(""HTTPConnectionPool(host='192.168.1.237', port=5000): Max retries exceeded with url: /booking/listavailableappartments (Caused by ConnectTimeoutError(<HTTPConnection(host='192.168.1.237', port=5000) at 0x2d384e40cd0>, 'Connection to 192.168.1.237 timed out. (connect timeout=None)'))"")",1
GET,/booking/listavailableappartments,"CatchResponseError(""HTTPConnectionPool(host='192.168.1.237', port=5000): Max retries exceeded with url: /booking/listavailableappartments (Caused by ConnectTimeoutError(<HTTPConnection(host='192.168.1.237', port=5000) at 0x2d384dc9f10>, 'Connection to 192.168.1.237 timed out. (connect timeout=None)'))"")",1
GET,/booking/listavailableappartments,"CatchResponseError(""HTTPConnectionPool(host='192.168.1.237', port=5000): Max retries exceeded with url: /booking/listavailableappartments (Caused by ConnectTimeoutError(<HTTPConnection(host='192.168.1.237', port=5000) at 0x2d384e55fd0>, 'Connection to 192.168.1.237 timed out. (connect timeout=None)'))"")",1
POST,/apartment/add,"CatchResponseError(""HTTPConnectionPool(host='192.168.1.237', port=5000): Max retries exceeded with url: /apartment/add (Caused by ConnectTimeoutError(<HTTPConnection(host='192.168.1.237', port=5000) at 0x2d384f84310>, 'Connection to 192.168.1.237 timed out. (connect timeout=None)'))"")",1
POST,/apartment/add,"CatchResponseError(""HTTPConnectionPool(host='192.168.1.237', port=5000): Max retries exceeded with url: /apartment/add (Caused by ConnectTimeoutError(<HTTPConnection(host='192.168.1.237', port=5000) at 0x2d384b8a7d0>, 'Connection to 192.168.1.237 timed out. (connect timeout=None)'))"")",1
GET,/booking/listavailableappartments,"CatchResponseError(""HTTPConnectionPool(host='192.168.1.237', port=5000): Max retries exceeded with url: /booking/listavailableappartments (Caused by ConnectTimeoutError(<HTTPConnection(host='192.168.1.237', port=5000) at 0x2d3844fd1d0>, 'Connection to 192.168.1.237 timed out. (connect timeout=None)'))"")",1
POST,/apartment/add,"CatchResponseError(""HTTPConnectionPool(host='192.168.1.237', port=5000): Max retries exceeded with url: /apartment/add (Caused by ConnectTimeoutError(<HTTPConnection(host='192.168.1.237', port=5000) at 0x2d384b82c90>, 'Connection to 192.168.1.237 timed out. (connect timeout=None)'))"")",1
POST,/apartment/add,"CatchResponseError(""HTTPConnectionPool(host='192.168.1.237', port=5000): Max retries exceeded with url: /apartment/add (Caused by ConnectTimeoutError(<HTTPConnection(host='192.168.1.237', port=5000) at 0x2d384ded250>, 'Connection to 192.168.1.237 timed out. (connect timeout=None)'))"")",1
POST,/apartment/add,"CatchResponseError(""HTTPConnectionPool(host='192.168.1.237', port=5000): Max retries exceeded with url: /apartment/add (Caused by ConnectTimeoutError(<HTTPConnection(host='192.168.1.237', port=5000) at 0x2d384b228d0>, 'Connection to 192.168.1.237 timed out. (connect timeout=None)'))"")",1
GET,/booking/listavailableappartments,"CatchResponseError(""HTTPConnectionPool(host='192.168.1.237', port=5000): Max retries exceeded with url: /booking/listavailableappartments (Caused by ConnectTimeoutError(<HTTPConnection(host='192.168.1.237', port=5000) at 0x2d384dc8110>, 'Connection to 192.168.1.237 timed out. (connect timeout=None)'))"")",1
GET,/booking/listavailableappartments,"CatchResponseError(""HTTPConnectionPool(host='192.168.1.237', port=5000): Max retries exceeded with url: /booking/listavailableappartments (Caused by ConnectTimeoutError(<HTTPConnection(host='192.168.1.237', port=5000) at 0x2d3844eb810>, 'Connection to 192.168.1.237 timed out. (connect timeout=None)'))"")",1
GET,/booking/listavailableappartments,"CatchResponseError(""HTTPConnectionPool(host='192.168.1.237', port=5000): Max retries exceeded with url: /booking/listavailableappartments (Caused by ConnectTimeoutError(<HTTPConnection(host='192.168.1.237', port=5000) at 0x2d384dc6350>, 'Connection to 192.168.1.237 timed out. (connect timeout=None)'))"")",1
GET,/booking/listavailableappartments,"CatchResponseError(""HTTPConnectionPool(host='192.168.1.237', port=5000): Max retries exceeded with url: /booking/listavailableappartments (Caused by ConnectTimeoutError(<HTTPConnection(host='192.168.1.237', port=5000) at 0x2d384e42690>, 'Connection to 192.168.1.237 timed out. (connect timeout=None)'))"")",1
GET,/booking/listavailableappartments,"CatchResponseError(""HTTPConnectionPool(host='192.168.1.237', port=5000): Max retries exceeded with url: /booking/listavailableappartments (Caused by ConnectTimeoutError(<HTTPConnection(host='192.168.1.237', port=5000) at 0x2d38429d7d0>, 'Connection to 192.168.1.237 timed out. (connect timeout=None)'))"")",1
GET,/booking/listavailableappartments,"CatchResponseError(""HTTPConnectionPool(host='192.168.1.237', port=5000): Max retries exceeded with url: /booking/listavailableappartments (Caused by ConnectTimeoutError(<HTTPConnection(host='192.168.1.237', port=5000) at 0x2d384fc7790>, 'Connection to 192.168.1.237 timed out. (connect timeout=None)'))"")",1
POST,/apartment/add,"CatchResponseError(""HTTPConnectionPool(host='192.168.1.237', port=5000): Max retries exceeded with url: /apartment/add (Caused by ConnectTimeoutError(<HTTPConnection(host='192.168.1.237', port=5000) at 0x2d384deef90>, 'Connection to 192.168.1.237 timed out. (connect timeout=None)'))"")",1
POST,/apartment/add,"CatchResponseError(""HTTPConnectionPool(host='192.168.1.237', port=5000): Max retries exceeded with url: /apartment/add (Caused by ConnectTimeoutError(<HTTPConnection(host='192.168.1.237', port=5000) at 0x2d384e725d0>, 'Connection to 192.168.1.237 timed out. (connect timeout=None)'))"")",1
GET,/booking/listavailableappartments,"CatchResponseError(""HTTPConnectionPool(host='192.168.1.237', port=5000): Max retries exceeded with url: /booking/listavailableappartments (Caused by ConnectTimeoutError(<HTTPConnection(host='192.168.1.237', port=5000) at 0x2d384db6790>, 'Connection to 192.168.1.237 timed out. (connect timeout=None)'))"")",1
POST,/apartment/add,"CatchResponseError(""HTTPConnectionPool(host='192.168.1.237', port=5000): Max retries exceeded with url: /apartment/add (Caused by ConnectTimeoutError(<HTTPConnection(host='192.168.1.237', port=5000) at 0x2d384e10cd0>, 'Connection to 192.168.1.237 timed out. (connect timeout=None)'))"")",1
POST,/apartment/add,"CatchResponseError(""HTTPConnectionPool(host='192.168.1.237', port=5000): Max retries exceeded with url: /apartment/add (Caused by ConnectTimeoutError(<HTTPConnection(host='192.168.1.237', port=5000) at 0x2d3842bfb90>, 'Connection to 192.168.1.237 timed out. (connect timeout=None)'))"")",1
GET,/booking/listavailableappartments,"CatchResponseError(""HTTPConnectionPool(host='192.168.1.237', port=5000): Max retries exceeded with url: /booking/listavailableappartments (Caused by ConnectTimeoutError(<HTTPConnection(host='192.168.1.237', port=5000) at 0x2d384464ed0>, 'Connection to 192.168.1.237 timed out. (connect timeout=None)'))"")",1
GET,/booking/listavailableappartments,"CatchResponseError(""HTTPConnectionPool(host='192.168.1.237', port=5000): Max retries exceeded with url: /booking/listavailableappartments (Caused by ConnectTimeoutError(<HTTPConnection(host='192.168.1.237', port=5000) at 0x2d384b5b5d0>, 'Connection to 192.168.1.237 timed out. (connect timeout=None)'))"")",1
POST,/apartment/add,"CatchResponseError(""HTTPConnectionPool(host='192.168.1.237', port=5000): Max retries exceeded with url: /apartment/add (Caused by ConnectTimeoutError(<HTTPConnection(host='192.168.1.237', port=5000) at 0x2d3842d9490>, 'Connection to 192.168.1.237 timed out. (connect timeout=None)'))"")",1
GET,/booking/listavailableappartments,"CatchResponseError(""HTTPConnectionPool(host='192.168.1.237', port=5000): Max retries exceeded with url: /booking/listavailableappartments (Caused by ConnectTimeoutError(<HTTPConnection(host='192.168.1.237', port=5000) at 0x2d3844dfc90>, 'Connection to 192.168.1.237 timed out. (connect timeout=None)'))"")",1
GET,/booking/listavailableappartments,"CatchResponseError(""HTTPConnectionPool(host='192.168.1.237', port=5000): Max retries exceeded with url: /booking/listavailableappartments (Caused by ConnectTimeoutError(<HTTPConnection(host='192.168.1.237', port=5000) at 0x2d384fcf050>, 'Connection to 192.168.1.237 timed out. (connect timeout=None)'))"")",1
GET,/booking/listavailableappartments,"CatchResponseError(""HTTPConnectionPool(host='192.168.1.237', port=5000): Max retries exceeded with url: /booking/listavailableappartments (Caused by ConnectTimeoutError(<HTTPConnection(host='192.168.1.237', port=5000) at 0x2d3842a73d0>, 'Connection to 192.168.1.237 timed out. (connect timeout=None)'))"")",1
POST,/apartment/add,"CatchResponseError(""HTTPConnectionPool(host='192.168.1.237', port=5000): Max retries exceeded with url: /apartment/add (Caused by ConnectTimeoutError(<HTTPConnection(host='192.168.1.237', port=5000) at 0x2d384fedfd0>, 'Connection to 192.168.1.237 timed out. (connect timeout=None)'))"")",1
POST,/apartment/add,"CatchResponseError(""HTTPConnectionPool(host='192.168.1.237', port=5000): Max retries exceeded with url: /apartment/add (Caused by ConnectTimeoutError(<HTTPConnection(host='192.168.1.237', port=5000) at 0x2d3844828d0>, 'Connection to 192.168.1.237 timed out. (connect timeout=None)'))"")",1
GET,/booking/listavailableappartments,"CatchResponseError(""HTTPConnectionPool(host='192.168.1.237', port=5000): Max retries exceeded with url: /booking/listavailableappartments (Caused by ConnectTimeoutError(<HTTPConnection(host='192.168.1.237', port=5000) at 0x2d384fd8c10>, 'Connection to 192.168.1.237 timed out. (connect timeout=None)'))"")",1
POST,/apartment/add,"CatchResponseError(""HTTPConnectionPool(host='192.168.1.237', port=5000): Max retries exceeded with url: /apartment/add (Caused by ConnectTimeoutError(<HTTPConnection(host='192.168.1.237', port=5000) at 0x2d384b02e10>, 'Connection to 192.168.1.237 timed out. (connect timeout=None)'))"")",1
GET,/booking/listavailableappartments,"CatchResponseError(""HTTPConnectionPool(host='192.168.1.237', port=5000): Max retries exceeded with url: /booking/listavailableappartments (Caused by ConnectTimeoutError(<HTTPConnection(host='192.168.1.237', port=5000) at 0x2d384acdbd0>, 'Connection to 192.168.1.237 timed out. (connect timeout=None)'))"")",1
POST,/apartment/add,"CatchResponseError(""HTTPConnectionPool(host='192.168.1.237', port=5000): Max retries exceeded with url: /apartment/add (Caused by ConnectTimeoutError(<HTTPConnection(host='192.168.1.237', port=5000) at 0x2d38452a1d0>, 'Connection to 192.168.1.237 timed out. (connect timeout=None)'))"")",1
GET,/booking/listavailableappartments,"CatchResponseError(""HTTPConnectionPool(host='192.168.1.237', port=5000): Max retries exceeded with url: /booking/listavailableappartments (Caused by ConnectTimeoutError(<HTTPConnection(host='192.168.1.237', port=5000) at 0x2d3844e9a10>, 'Connection to 192.168.1.237 timed out. (connect timeout=None)'))"")",1
POST,/apartment/add,"CatchResponseError(""HTTPConnectionPool(host='192.168.1.237', port=5000): Max retries exceeded with url: /apartment/add (Caused by ConnectTimeoutError(<HTTPConnection(host='192.168.1.237', port=5000) at 0x2d384b20b90>, 'Connection to 192.168.1.237 timed out. (connect timeout=None)'))"")",1
POST,/apartment/add,"CatchResponseError(""HTTPConnectionPool(host='192.168.1.237', port=5000): Max retries exceeded with url: /apartment/add (Caused by ConnectTimeoutError(<HTTPConnection(host='192.168.1.237', port=5000) at 0x2d3847f7650>, 'Connection to 192.168.1.237 timed out. (connect timeout=None)'))"")",1
POST,/apartment/add,"CatchResponseError(""HTTPConnectionPool(host='192.168.1.237', port=5000): Max retries exceeded with url: /apartment/add (Caused by ConnectTimeoutError(<HTTPConnection(host='192.168.1.237', port=5000) at 0x2d384de74d0>, 'Connection to 192.168.1.237 timed out. (connect timeout=None)'))"")",1
POST,/apartment/add,"CatchResponseError(""HTTPConnectionPool(host='192.168.1.237', port=5000): Max retries exceeded with url: /apartment/add (Caused by ConnectTimeoutError(<HTTPConnection(host='192.168.1.237', port=5000) at 0x2d384f87c50>, 'Connection to 192.168.1.237 timed out. (connect timeout=None)'))"")",1
POST,/apartment/add,"CatchResponseError(""HTTPConnectionPool(host='192.168.1.237', port=5000): Max retries exceeded with url: /apartment/add (Caused by ConnectTimeoutError(<HTTPConnection(host='192.168.1.237', port=5000) at 0x2d384b245d0>, 'Connection to 192.168.1.237 timed out. (connect timeout=None)'))"")",1
POST,/apartment/add,"CatchResponseError(""HTTPConnectionPool(host='192.168.1.237', port=5000): Max retries exceeded with url: /apartment/add (Caused by ConnectTimeoutError(<HTTPConnection(host='192.168.1.237', port=5000) at 0x2d3842cb650>, 'Connection to 192.168.1.237 timed out. (connect timeout=None)'))"")",1
POST,/apartment/add,"CatchResponseError(""HTTPConnectionPool(host='192.168.1.237', port=5000): Max retries exceeded with url: /apartment/add (Caused by ConnectTimeoutError(<HTTPConnection(host='192.168.1.237', port=5000) at 0x2d384526710>, 'Connection to 192.168.1.237 timed out. (connect timeout=None)'))"")",1
GET,/booking/listavailableappartments,"CatchResponseError(""HTTPConnectionPool(host='192.168.1.237', port=5000): Max retries exceeded with url: /booking/listavailableappartments (Caused by ConnectTimeoutError(<HTTPConnection(host='192.168.1.237', port=5000) at 0x2d384e5d8d0>, 'Connection to 192.168.1.237 timed out. (connect timeout=None)'))"")",1
POST,/apartment/add,CatchResponseError('500 Server Error: INTERNAL SERVER ERROR for url: http://192.168.1.237:5000/apartment/add'),80
