Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1767620409,120,GET,/booking/listavailableappartments,4.800000,0.000000,1500,1600,1900,1900,3000,4000,4200,4200,4200,4200,4200,33,0,1300.0,1453.023900003631,140.68979999865405,4187.9411000118125,606.8181818181819
1767620409,120,GET,/search/search,2.800000,2.800000,1200,1900,2200,2400,2600,3900,3900,3900,3900,3900,3900,20,20,1200.0,1504.858229997626,419.8360999871511,3948.051699990174,290.0
1767620409,120,,Aggregated,13.000000,2.800000,1500,1900,2100,2200,2700,3900,4300,7000,7000,7000,7000,99,20,1500.0,1603.568480808095,140.68979999865405,7003.8494000036735,300.25252525252523
1767620410,135,POST,/apartment/add,4.500000,0.000000,1700,2100,2300,2400,3200,4300,7000,7000,7000,7000,7000,38,0,1700.0,1898.3487289454054,199.07959998818114,7003.8494000036735,87.0
1767620410,135,POST,/booking/add,1.166667,0.000000,1900,2100,2600,2600,3000,3800,3800,3800,3800,3800,3800,11,0,1900.0,1871.1597636336758,279.15159999975003,3756.839299981948,77.72727272727273
1767620410,135,PUT,/booking/change,0.166667,0.000000,660,660,660,660,660,660,660,660,660,660,660,1,0,661.9016999902669,661.9016999902669,661.9016999902669,661.9016999902669,65.0
1767620410,135,GET,/booking/listavailableappartments,5.166667,0.000000,1600,1900,2300,3000,4000,4400,5400,5400,5400,5400,5400,40,0,1600.0,1783.3798100036802,140.68979999865405,5433.482099993853,773.45
1767620410,135,GET,/search/search,2.666667,2.666667,1200,1900,2200,2400,2400,2600,3900,3900,3900,3900,3900,21,21,1200.0,1547.097247616399,419.8360999871511,3948.051699990174,290.0
1767620410,135,,Aggregated,13.666667,2.666667,1600,2100,2300,2400,3600,4000,4400,5400,7000,7000,7000,111,21,1600.0,1776.6319405403394,140.68979999865405,7003.8494000036735,371.65765765765764
1767620411,150,POST,/apartment/add,4.500000,0.000000,1900,2300,2800,3200,3600,4300,7000,7000,7000,7000,7000,44,0,1900.0,2139.1834022704807,199.07959998818114,7003.8494000036735,87.0
1767620411,150,POST,/booking/add,1.166667,0.000000,2100,2100,3000,3000,3000,3800,3800,3800,3800,3800,3800,12,0,1900.0,1964.8675666661195,279.15159999975003,3756.839299981948,76.66666666666667
1767620411,150,PUT,/booking/change,0.166667,0.000000,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,2,0,661.9016999902669,2093.906149995746,661.9016999902669,3525.9106000012252,65.0
1767620411,150,GET,/booking/listavailableappartments,5.166667,0.000000,1600,1900,2300,3000,4000,4400,5400,5400,5400,5400,5400,40,0,1600.0,1783.3798100036802,140.68979999865405,5433.482099993853,773.45
1767620411,150,GET,/search/search,2.666667,2.666667,1200,1900,2200,2400,2400,2600,3900,3900,3900,3900,3900,21,21,1200.0,1547.097247616399,419.8360999871511,3948.051699990174,290.0
1767620411,150,,Aggregated,13.666667,2.666667,1700,2200,2400,2800,3600,4200,4700,5400,7000,7000,7000,119,21,1700.0,1896.7607344535938,140.68979999865405,7003.8494000036735,352.1512605042017
1767620412,165,POST,/apartment/add,4.750000,0.000000,2000,2700,3300,3600,4300,6700,7000,7000,7000,7000,7000,48,0,1900.0,2407.0461458316763,199.07959998818114,7003.8494000036735,87.0
1767620412,165,POST,/booking/add,1.250000,0.000000,2100,3000,3000,3600,3800,3900,3900,3900,3900,3900,3900,14,0,2100.0,2219.947385713957,279.15159999975003,3937.7639000013005,77.85714285714286
1767620412,165,DELETE,/booking/cancel,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,2,0,3829.139000008581,4386.268549991655,3829.139000008581,4943.398099974729,44.0
1767620412,165,PUT,/booking/change,0.125000,0.000000,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3,0,3500.0,2571.0698999949577,661.9016999902669,3525.9106000012252,65.0
1767620412,165,GET,/booking/listavailableappartments,5.000000,0.000000,1600,2300,3200,3600,3900,4200,5400,5400,5400,5400,5400,44,0,1600.0,1960.0888522763853,140.68979999865405,5433.482099993853,893.8636363636364
1767620412,165,GET,/search/search,2.625000,2.625000,1800,2200,2400,2600,4200,4300,5000,5000,5000,5000,5000,24,24,1400.0,1914.3079291643517,419.8360999871511,5005.049100000178,290.0
1767620412,165,,Aggregated,13.750000,2.625000,1900,2400,3200,3600,4000,4700,6700,6900,7000,7000,7000,135,24,1900.0,2187.3372222221437,140.68979999865405,7003.8494000036735,383.9925925925926
1767620413,180,POST,/apartment/add,4.888889,0.000000,3100,4000,4500,4600,5800,6700,7000,7000,7000,7000,7000,59,0,2300.0,2878.196305082815,199.07959998818114,7003.8494000036735,87.0
1767620413,180,POST,/booking/add,1.333333,0.000000,2100,3000,3000,3600,3800,3900,3900,3900,3900,3900,3900,14,0,2100.0,2219.947385713957,279.15159999975003,3937.7639000013005,77.85714285714286
1767620413,180,DELETE,/booking/cancel,0.000000,0.000000,4900,4900,4900,4900,4900,4900,4900,4900,4900,4900,4900,2,0,3829.139000008581,4386.268549991655,3829.139000008581,4943.398099974729,44.0
1767620413,180,PUT,/booking/change,0.222222,0.000000,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3,0,3500.0,2571.0698999949577,661.9016999902669,3525.9106000012252,65.0
1767620413,180,GET,/booking/listavailableappartments,4.444444,0.000000,2300,3700,4000,4200,5400,5600,7900,7900,7900,7900,7900,51,0,1900.0,2446.70256666951,140.68979999865405,7879.033000004711,1085.235294117647
1767620413,180,GET,/search/search,2.333333,2.333333,1900,2400,3900,4200,4800,5000,5400,5400,5400,5400,5400,27,27,1900.0,2237.259040738637,419.8360999871511,5361.601700016763,290.0
1767620413,180,,Aggregated,13.222222,2.333333,2400,3700,4100,4300,5000,5700,6900,7000,7900,7900,7900,156,27,2100.0,2580.553956409858,140.68979999865405,7879.033000004711,446.68589743589746
1767620414,195,POST,/apartment/add,4.700000,0.000000,3500,4400,4700,4800,5700,6700,6900,7000,7000,7000,7000,63,0,2400.0,3028.7045714268015,199.07959998818114,7003.8494000036735,87.0
1767620414,195,POST,/booking/add,1.400000,0.000000,2600,3000,3800,3900,4900,6100,6100,6100,6100,6100,6100,16,0,2100.0,2626.95220625028,279.15159999975003,6094.3698000046425,78.75
1767620414,195,DELETE,/booking/cancel,0.200000,0.000000,4900,4900,4900,4900,4900,4900,4900,4900,4900,4900,4900,2,0,3829.139000008581,4386.268549991655,3829.139000008581,4943.398099974729,44.0
1767620414,195,PUT,/booking/change,0.300000,0.000000,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3,0,3500.0,2571.0698999949577,661.9016999902669,3525.9106000012252,65.0
1767620414,195,GET,/booking/listavailableappartments,4.300000,0.000000,3600,4000,4400,4400,5600,5600,7900,7900,7900,7900,7900,51,0,1900.0,2446.70256666951,140.68979999865405,7879.033000004711,1085.235294117647
1767620414,195,GET,/search/search,2.300000,2.300000,2400,3900,4300,4800,5000,5400,5900,5900,5900,5900,5900,29,29,2100.0,2456.3639068941925,419.8360999871511,5885.465200000908,290.0
1767620414,195,,Aggregated,13.200000,2.300000,3200,3900,4400,4700,5600,5900,6900,7000,7900,7900,7900,164,29,2300.0,2715.4985018288885,140.68979999865405,7879.033000004711,431.5914634146341
1767620415,210,POST,/apartment/add,5.600000,0.000000,4400,5000,5700,5800,6900,8000,8100,12000,12000,12000,12000,72,0,3200.0,3556.364433332621,199.07959998818114,12401.4853000117,87.0
1767620415,210,POST,/booking/add,1.400000,0.000000,3000,3800,4900,5600,6100,7700,7700,7700,7700,7700,7700,19,0,3000.0,3212.4574263151244,279.15159999975003,7703.394099982688,76.57894736842105
1767620415,210,DELETE,/booking/cancel,0.200000,0.000000,4900,4900,6000,6000,6000,6000,6000,6000,6000,6000,6000,3,0,4900.0,4935.666266663854,3829.139000008581,6034.461700008251,44.0
1767620415,210,PUT,/booking/change,0.300000,0.000000,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3,0,3500.0,2571.0698999949577,661.9016999902669,3525.9106000012252,65.0
1767620415,210,GET,/booking/listavailableappartments,5.000000,0.000000,3900,5300,5400,5600,6600,7900,10000,10000,10000,10000,10000,58,0,2200.0,2935.8143844854503,140.68979999865405,10247.183100000257,1277.448275862069
1767620415,210,GET,/search/search,2.600000,2.600000,2600,4300,4800,4900,5400,5900,5900,5900,5900,5900,5900,29,29,2100.0,2456.3639068941925,419.8360999871511,5885.465200000908,290.0
1767620415,210,,Aggregated,15.100000,2.600000,3900,4800,5400,5600,6200,7700,8100,10000,12000,12000,12000,184,29,2400.0,3158.2985130434795,140.68979999865405,12401.4853000117,492.10869565217394
1767620416,225,POST,/apartment/add,5.300000,0.000000,4700,5700,5900,6300,7000,8000,8100,12000,12000,12000,12000,79,0,3600.0,3818.1055354420832,199.07959998818114,12401.4853000117,87.0
1767620416,225,POST,/booking/add,1.500000,0.000000,3600,3900,5600,5700,6100,7700,7700,7700,7700,7700,7700,19,0,3000.0,3212.4574263151244,279.15159999975003,7703.394099982688,76.57894736842105
1767620416,225,DELETE,/booking/cancel,0.200000,0.000000,4900,4900,6000,6000,6000,6000,6000,6000,6000,6000,6000,3,0,4900.0,4935.666266663854,3829.139000008581,6034.461700008251,44.0
1767620416,225,PUT,/booking/change,0.300000,0.000000,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3,0,3500.0,2571.0698999949577,661.9016999902669,3525.9106000012252,65.0
1767620416,225,GET,/booking/listavailableappartments,4.100000,0.000000,4400,5500,5600,5700,6900,7900,10000,10000,10000,10000,10000,64,0,2300.0,3227.695390628014,140.68979999865405,10247.183100000257,1450.28125
1767620416,225,GET,/search/search,2.400000,2.400000,4300,4900,5000,5400,5900,6400,6400,6400,6400,6400,6400,31,31,2200.0,2693.99972257839,419.8360999871511,6387.999400001718,290.0
1767620416,225,,Aggregated,13.800000,2.400000,4400,5400,5700,5900,6900,7700,8100,10000,12000,12000,12000,199,31,3100.0,3393.3353432161375,140.68979999865405,12401.4853000117,555.0904522613065
1767620417,240,POST,/apartment/add,5.900000,0.000000,5600,5900,6700,6900,7300,7900,8100,12000,12000,12000,12000,88,0,4100.0,4112.568445453111,199.07959998818114,12401.4853000117,87.0
1767620417,240,POST,/booking/add,1.700000,0.000000,4900,5700,6200,7300,7700,8700,8700,8700,8700,8700,8700,22,0,3000.0,3781.1792999987533,279.15159999975003,8655.314699979499,76.81818181818181
1767620417,240,DELETE,/booking/cancel,0.200000,0.000000,4900,4900,6000,6000,6000,6000,6000,6000,6000,6000,6000,3,0,4900.0,4935.666266663854,3829.139000008581,6034.461700008251,44.0
1767620417,240,PUT,/booking/change,0.300000,0.000000,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3,0,3500.0,2571.0698999949577,661.9016999902669,3525.9106000012252,65.0
1767620417,240,GET,/booking/listavailableappartments,3.900000,0.000000,5400,5600,5800,6600,7000,7900,10000,10000,10000,10000,10000,66,0,3000.0,3330.766898487733,140.68979999865405,10247.183100000257,1512.2424242424242
1767620417,240,GET,/search/search,2.400000,2.400000,4300,4900,5400,5900,5900,6400,6400,6400,6400,6400,6400,31,31,2200.0,2693.99972257839,419.8360999871511,6387.999400001718,290.0
1767620417,240,,Aggregated,14.400000,2.400000,5300,5700,6100,6500,7100,7900,8700,10000,12000,12000,12000,213,31,3600.0,3619.5154131452737,140.68979999865405,12401.4853000117,556.2018779342723
1767620418,255,POST,/apartment/add,5.900000,0.000000,5800,6700,7000,7000,7700,8000,8100,12000,12000,12000,12000,92,0,4400.0,4244.227289129175,199.07959998818114,12401.4853000117,87.0
1767620418,255,POST,/booking/add,1.500000,0.000000,6100,7700,8400,8400,8700,10000,10000,10000,10000,10000,10000,27,0,3900.0,4694.8714999986505,279.15159999975003,10005.68969998858,78.33333333333333
1767620418,255,DELETE,/booking/cancel,0.300000,0.000000,4900,4900,6000,6000,6000,6000,6000,6000,6000,6000,6000,3,0,4900.0,4935.666266663854,3829.139000008581,6034.461700008251,44.0
1767620418,255,PUT,/booking/change,0.300000,0.000000,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3,0,3500.0,2571.0698999949577,661.9016999902669,3525.9106000012252,65.0
1767620418,255,GET,/booking/listavailableappartments,4.200000,0.000000,5500,5700,6400,6800,7300,7900,10000,10000,10000,10000,10000,69,0,3600.0,3497.367939133572,140.68979999865405,10247.183100000257,1608.0144927536232
1767620418,255,GET,/search/search,2.100000,2.100000,5000,5400,5900,5900,6400,6900,6900,6900,6900,6900,6900,32,32,2200.0,2824.0884156221,419.8360999871511,6856.8378999771085,290.0
1767620418,255,,Aggregated,14.300000,2.100000,5600,6200,6900,7000,7700,8400,10000,10000,12000,12000,12000,226,32,3700.0,3855.9286137165827,140.68979999865405,12401.4853000117,578.2256637168142
1767620419,270,POST,/apartment/add,6.200000,0.000000,6200,7000,7200,7600,7800,8000,8100,12000,12000,12000,12000,100,0,4600.0,4522.116442999395,199.07959998818114,12401.4853000117,87.0
1767620419,270,POST,/booking/add,1.800000,0.000000,7500,8200,8400,8400,8700,9100,10000,10000,10000,10000,10000,31,0,5600.0,5132.885170967183,279.15159999975003,10005.68969998858,78.54838709677419
1767620419,270,DELETE,/booking/cancel,0.300000,0.000000,6000,6000,7400,7400,7400,7400,7400,7400,7400,7400,7400,4,0,4900.0,5546.756575000472,3829.139000008581,7380.027500010328,44.0
1767620419,270,PUT,/booking/change,0.200000,0.000000,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3,0,3500.0,2571.0698999949577,661.9016999902669,3525.9106000012252,65.0
1767620419,270,GET,/booking/listavailableappartments,4.100000,0.000000,5500,5800,6600,6900,7600,7900,10000,10000,10000,10000,10000,70,0,3600.0,3555.7898957174207,140.68979999865405,10247.183100000257,1640.6285714285714
1767620419,270,GET,/search/search,1.700000,1.700000,5000,5900,5900,6400,6900,7300,7300,7300,7300,7300,7300,33,33,2400.0,2960.579790906085,419.8360999871511,7328.303799993591,290.0
1767620419,270,,Aggregated,14.300000,1.700000,5900,6900,7300,7600,7900,8400,10000,10000,12000,12000,12000,241,33,3900.0,4098.9035120333165,140.68979999865405,12401.4853000117,563.9834024896265
1767620420,285,POST,/apartment/add,6.400000,0.000000,6800,7200,7700,7700,8000,8100,10000,12000,12000,12000,12000,106,0,4800.0,4728.238882074673,199.07959998818114,12401.4853000117,87.0
1767620420,285,POST,/booking/add,1.900000,0.000000,7700,8200,8400,8500,9100,10000,10000,10000,10000,10000,10000,32,0,5600.0,5219.8897406242395,279.15159999975003,10005.68969998858,78.75
1767620420,285,DELETE,/booking/cancel,0.300000,0.000000,6000,7400,7400,7500,7500,7500,7500,7500,7500,7500,7500,5,0,6000.0,5929.493360000197,3829.139000008581,7460.440499999095,44.0
1767620420,285,PUT,/booking/change,0.200000,0.000000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,4,0,3500.0,3927.2583999991184,661.9016999902669,7995.823900011601,65.0
1767620420,285,GET,/booking/listavailableappartments,3.800000,0.000000,6400,7300,7800,7800,8500,8600,10000,10000,10000,10000,10000,79,0,3900.0,4065.901332913936,140.68979999865405,10247.183100000257,1967.5189873417721
1767620420,285,GET,/search/search,1.500000,1.500000,5900,6900,7600,7600,7700,7900,7900,7900,7900,7900,7900,37,37,2400.0,3476.3547621598163,419.8360999871511,7885.442200000398,290.0
1767620420,285,,Aggregated,14.100000,1.500000,6800,7400,7700,7800,8200,8500,10000,10000,12000,12000,12000,263,37,4400.0,4423.641160076056,140.68979999865405,12401.4853000117,678.2737642585552
1767620421,300,POST,/apartment/add,6.200000,0.000000,7000,7700,7900,8000,8400,10000,11000,12000,12000,12000,12000,114,0,5400.0,5029.027735086601,199.07959998818114,12401.4853000117,87.0
1767620421,300,POST,/booking/add,2.200000,0.000000,7700,8200,8400,8400,8700,9100,10000,10000,10000,10000,10000,35,0,6100.0,5441.437297142277,279.15159999975003,10005.68969998858,78.14285714285714
1767620421,300,DELETE,/booking/cancel,0.400000,0.000000,6000,7400,7400,7500,7500,7500,7500,7500,7500,7500,7500,5,0,6000.0,5929.493360000197,3829.139000008581,7460.440499999095,44.0
1767620421,300,PUT,/booking/change,0.200000,0.000000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,4,0,3500.0,3927.2583999991184,661.9016999902669,7995.823900011601,65.0
1767620421,300,GET,/booking/listavailableappartments,3.800000,0.000000,6800,7500,7800,7900,8500,10000,11000,11000,11000,11000,11000,80,0,3900.0,4152.682035002363,140.68979999865405,11008.357499988051,2004.925
1767620421,300,GET,/search/search,1.200000,1.200000,6900,7700,7700,7900,8300,8500,8500,8500,8500,8500,8500,40,40,2600.0,3841.8985199976305,419.8360999871511,8507.736300001852,290.0
1767620421,300,,Aggregated,14.000000,1.200000,7200,7700,7900,8100,8500,9100,11000,11000,12000,12000,12000,278,40,4700.0,4658.296658992604,140.68979999865405,12401.4853000117,665.9244604316547
1767620422,300,POST,/apartment/add,6.700000,0.000000,7700,8000,8300,8400,8800,11000,11000,12000,12000,12000,12000,125,0,5700.0,5356.422144799028,199.07959998818114,12401.4853000117,87.0
1767620422,300,POST,/booking/add,2.200000,0.000000,7900,8200,8400,8500,8700,9100,10000,10000,10000,10000,10000,36,0,6100.0,5529.041911109945,279.15159999975003,10005.68969998858,78.33333333333333
1767620422,300,DELETE,/booking/cancel,0.500000,0.000000,6000,7400,7400,7500,7500,7500,7500,7500,7500,7500,7500,5,0,6000.0,5929.493360000197,3829.139000008581,7460.440499999095,44.0
1767620422,300,PUT,/booking/change,0.300000,0.000000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,4,0,3500.0,3927.2583999991184,661.9016999902669,7995.823900011601,65.0
1767620422,300,GET,/booking/listavailableappartments,3.800000,0.000000,7300,7800,8100,8400,8800,10000,11000,11000,11000,11000,11000,85,0,4200.0,4443.038578825551,140.68979999865405,11205.073100019945,2182.9882352941177
1767620422,300,GET,/search/search,1.600000,1.600000,7600,7700,8200,8300,8500,8500,8500,8500,8500,8500,8500,41,41,3900.0,3955.9966219488315,419.8360999871511,8519.920699996874,290.0
1767620422,300,,Aggregated,15.100000,1.600000,7700,8000,8300,8400,8700,10000,11000,11000,12000,12000,12000,296,41,5300.0,4911.516614864554,140.68979999865405,12401.4853000117,714.9290540540541
1767620423,300,POST,/apartment/add,6.800000,0.000000,7900,8300,8400,8600,9500,11000,11000,12000,12000,12000,12000,132,0,5900.0,5544.343148484062,199.07959998818114,12401.4853000117,87.0
1767620423,300,POST,/booking/add,2.300000,0.000000,8100,8300,8400,8500,8700,9100,10000,10000,10000,10000,10000,37,0,6200.0,5602.6657432423135,279.15159999975003,10005.68969998858,77.97297297297297
1767620423,300,DELETE,/booking/cancel,0.500000,0.000000,7500,7500,8400,8400,8400,8400,8400,8400,8400,8400,8400,6,0,6000.0,6340.317166667471,3829.139000008581,8394.436200003838,44.0
1767620423,300,PUT,/booking/change,0.200000,0.000000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,4,0,3500.0,3927.2583999991184,661.9016999902669,7995.823900011601,65.0
1767620423,300,GET,/booking/listavailableappartments,3.900000,0.000000,7800,8200,8500,8600,9500,11000,11000,11000,11000,11000,11000,90,0,4400.0,4683.251087779516,140.68979999865405,11205.073100019945,2371.766666666667
1767620423,300,GET,/search/search,1.900000,1.900000,7900,8500,8600,8700,9100,9700,9700,9700,9700,9700,9700,46,46,4300.0,4503.280821737186,419.8360999871511,9692.724299995461,290.0
1767620423,300,,Aggregated,15.600000,1.900000,7900,8300,8500,8600,9200,10000,11000,11000,12000,12000,12000,315,46,5600.0,5147.766286983905,140.68979999865405,12401.4853000117,767.2761904761904
1767620424,300,POST,/apartment/add,7.700000,0.000000,8200,8400,8600,8700,9600,11000,11000,11000,11000,11000,11000,139,0,6200.0,5738.605819423741,199.07959998818114,12401.4853000117,87.0
1767620424,300,POST,/booking/add,2.200000,0.000000,8200,8300,8400,8500,8700,9100,10000,10000,10000,10000,10000,39,0,7300.0,5732.751528204132,279.15159999975003,10005.68969998858,77.3076923076923
1767620424,300,DELETE,/booking/cancel,0.300000,0.000000,7500,7500,8400,8400,8400,8400,8400,8400,8400,8400,8400,6,0,6000.0,6340.317166667471,3829.139000008581,8394.436200003838,44.0
1767620424,300,PUT,/booking/change,0.100000,0.000000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,4,0,3500.0,3927.2583999991184,661.9016999902669,7995.823900011601,65.0
1767620424,300,GET,/booking/listavailableappartments,4.200000,0.000000,7900,8400,8500,8600,9400,11000,11000,11000,11000,11000,11000,90,0,4400.0,4683.251087779516,140.68979999865405,11205.073100019945,2371.766666666667
1767620424,300,GET,/search/search,1.700000,1.700000,8500,8700,8800,8900,9100,9400,9700,9700,9700,9700,9700,50,50,4800.0,4863.252913997858,419.8360999871511,9692.724299995461,290.0
